Catalog ID,MW,Formula,Chemical name,Smiles,Type
Z2867517748,349.3585,C11H12FN3O5S2,"4-[(5-propyl-1,3,4-oxadiazol-2-yl)sulfamoyl]benzene-1-sulfonyl fluoride",CCCC1=NN=C(NS(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F)O1,SuFEx
Z4343860139,321.4147,C12H24FN5O2S,"2-[(butan-2-yl)[(2-tert-butyl-2H-1,2,3,4-tetrazol-5-yl)methyl]amino]ethane-1-sulfonyl fluoride",CCC(C)N(CCS(=O)(=O)F)CC=1N=NN(N1)C(C)(C)C,SuFEx
Z1713569418,311.332,C13H14FN3O3S,"3-[2-(3,5-dimethyl-1H-pyrazol-1-yl)acetamido]benzene-1-sulfonyl fluoride",CC1=CC(C)=NN1CC(=O)NC2=CC=CC(=C2)S(=O)(=O)F,SuFEx
Z4607560720,421.4857,C20H24FN3O4S,4-({3-[methyl(2-phenylethyl)amino]pyrrolidine-1-carbonyl}amino)phenyl sulfurofluoridate,CN(CCC=1C=CC=CC1)C2CCN(C2)C(=O)NC=3C=CC(=CC3)OS(=O)(=O)F,FS
Z1723913871,346.3545,C12H11FN2O5S2,4-[(2-methoxypyridin-3-yl)sulfamoyl]benzene-1-sulfonyl fluoride,COC=1N=CC=CC1NS(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z4607528765,449.4974,C15H16FN3O6S3,5-{1-[(5-methylthiophen-2-yl)sulfonyl]pyrrolidine-2-amido}pyridin-3-yl sulfurofluoridate,CC1=CC=C(S1)S(=O)(=O)N2CCCC2C(=O)NC3=CN=CC(=C3)OS(=O)(=O)F,FS
Z1723914687,347.3857,C12H14FN3O4S2,4-{[1-(propan-2-yl)-1H-pyrazol-4-yl]sulfamoyl}benzene-1-sulfonyl fluoride,CC(C)N1C=C(C=N1)NS(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,SuFEx
Z2759782445,400.445,C16H17FN2O5S2,3-({2-[3-(methylcarbamoyl)phenyl]ethyl}sulfamoyl)benzene-1-sulfonyl fluoride,CNC(=O)C=1C=CC=C(C1)CCNS(=O)(=O)C=2C=CC=C(C2)S(=O)(=O)F,SuFEx
Z1713569658,363.3386,C16H11F2N3O3S,3-[1-(4-fluorophenyl)-1H-pyrazole-3-amido]benzene-1-sulfonyl fluoride,O=C(NC=1C=CC=C(C1)S(=O)(=O)F)C=2C=CN(N2)C=3C=CC(F)=CC3,SuFEx
Z4607533169,408.4438,C19H21FN2O5S,4-({4-[(2-hydroxyphenyl)carbamoyl]piperidin-1-yl}methyl)phenyl sulfurofluoridate,O=C(NC=1C=CC=CC1O)C2CCN(CC=3C=CC(=CC3)OS(=O)(=O)F)CC2,FS
Z4410120804,380.2596,C15H14BrN3O2S,"1-(4-bromo-2,5-dimethylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=C(C)C(Br)=CC3C,SuTEx
Z199511078,366.233,C14H12BrN3O2S,"1-(4-bromo-2,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC1=CC(Br)=C(C)C=C1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z4449008241,342.2005,C13H9Cl2N3O2S,"1-(2,4-dichlorobenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=CC(Cl)=CC3Cl,SuTEx
Z5528363608,373.4692,C19H23N3O3S,"1-(5-tert-butyl-2-propoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCCOC=1C=CC(=CC1S(=O)(=O)N2N=NC=3C=CC=CC32)C(C)(C)C,SuTEx
Z1723556389,331.3895,C16H17N3O3S,"1-(4-ethoxy-2,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=C(C)C(=CC1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511262,342.2005,C13H9Cl2N3O2S,"1-(2,4-dichloro-5-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=C(C(Cl)=CC1Cl)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199510416,339.3684,C17H13N3O3S,"1-[(4-methoxynaphthalen-1-yl)sulfonyl]-1H-1,2,3-benzotriazole",COC=1C=CC(=C2C=CC=CC12)S(=O)(=O)N3N=NC4=CC=CC=C43,SuTEx
Z199510268,301.3635,C15H15N3O2S,"1-(2,4,6-trimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=C(C)C(=C(C)C1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199510988,301.3635,C15H15N3O2S,"1-(2,4,5-trimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC1=CC(C)=C(C)C=C1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z4238675508,335.8086,C15H14ClN3O2S,"1-(4-chloro-2,5-dimethylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=C(C)C(Cl)=CC3C,SuTEx
Z1536634718,328.1739,C12H7Cl2N3O2S,"1-(2,4-dichlorobenzenesulfonyl)-1H-1,2,3-benzotriazole",O=S(=O)(C=1C=CC(Cl)=CC1Cl)N2N=NC=3C=CC=CC32,SuTEx
Z1532943558,398.2318,C14H12BrN3O4S,"1-(4-bromo-2,5-dimethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC1=CC(Br)=C(C=C1S(=O)(=O)N2N=NC=3C=CC=CC32)OC,SuTEx
Z2217101825,273.6961,C9H8ClN3O3S,"1-(5-chloro-2-methoxybenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=CC(Cl)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z1532943635,289.3097,C13H11N3O3S,"1-(4-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z2216795524,301.7493,C11H12ClN3O3S,"1-(5-chloro-2-ethoxy-4-methylbenzenesulfonyl)-1H-1,2,4-triazole",CCOC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z1551429569,317.3198,C14H11N3O4S,"1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)-1H-1,2,3-benzotriazole",O=S(=O)(C=1C=CC=2OCCOC2C1)N3N=NC=4C=CC=CC43,SuTEx
Z199511126,388.2385,C16H10BrN3O2S,"1-[(4-bromonaphthalen-1-yl)sulfonyl]-1H-1,2,3-benzotriazole",O=S(=O)(C=1C=CC(Br)=C2C=CC=CC12)N3N=NC=4C=CC=CC43,SuTEx
Z199510290,301.3635,C15H15N3O2S,"1-(2,3,4-trimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC(=C(C)C1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511020,351.808,C15H14ClN3O3S,"1-(5-chloro-2-ethoxy-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511042,323.7548,C13H10ClN3O3S,"1-(5-chloro-2-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(Cl)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z57705171,317.3629,C15H15N3O3S,"1-(4-methoxy-2,3-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=C(C)C1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511098,358.1999,C13H9Cl2N3O3S,"1-(2,5-dichloro-4-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(Cl)C(=CC1Cl)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511210,366.233,C14H12BrN3O2S,"1-(2-bromo-4,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=C(Br)C(=CC1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511224,323.7548,C13H10ClN3O3S,"1-(4-chloro-2-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(Cl)C=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511176,317.3629,C15H15N3O3S,"1-(2-methoxy-4,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(C)C(C)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511186,317.3629,C15H15N3O3S,"1-(4-methoxy-2,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(C)C(=CC1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z2734696868,259.3054,C8H9N3O3S2,"3-(furan-2-yl)-1-methanesulfonyl-5-(methylsulfanyl)-1H-1,2,4-triazole",CSC1=NC(=NN1S(C)(=O)=O)C2=CC=CO2,SuTEx
Z2737261581,239.2511,C9H9N3O3S,"1-(4-methoxybenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=CC(=CC1)S(=O)(=O)N2C=NC=N2,SuTEx
Z57705167,337.7814,C14H12ClN3O3S,"1-(5-chloro-2-ethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=CC(Cl)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z9532255127,323.7548,C13H10ClN3O3S,"5-chloro-1-(4-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1)S(=O)(=O)N2N=NC=3C=C(Cl)C=CC32,SuTEx
Z2350125446,218.2767,C7H14N4O2S,"1-(3-methylbutanesulfonyl)-1H-1,2,4-triazol-3-amine",CC(C)CCS(=O)(=O)N1C=NC(N)=N1,SuTEx
Z2803366403,230.2674,C6H6N4O2S2,"1-(thiophene-3-sulfonyl)-1H-1,2,4-triazol-3-amine",NC=1N=CN(N1)S(=O)(=O)C=2C=CSC2,SuTEx
Z4444806917,359.4426,C18H21N3O3S,"1-[2-methoxy-4-methyl-5-(propan-2-yl)benzenesulfonyl]-5-methyl-1H-1,2,3-benzotriazole",COC=1C=C(C)C(=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32)C(C)C,SuTEx
Z57705588,368.2058,C13H10BrN3O3S,"1-(4-bromo-3-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(C=CC1Br)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1532943653,342.2005,C13H9Cl2N3O2S,"1-(2,4-dichloro-3-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C(Cl)=CC=C(C1Cl)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1532943646,359.4426,C18H21N3O3S,"1-(5-tert-butyl-2-ethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=CC(=CC1S(=O)(=O)N2N=NC=3C=CC=CC32)C(C)(C)C,SuTEx
Z1551429519,366.233,C14H12BrN3O2S,"1-(5-bromo-2,4-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC1=CC(C)=C(Br)C=C1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1551630015,365.8345,C16H16ClN3O3S,"1-(5-chloro-4-methyl-2-propoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCCOC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2N=NC3=CC=CC=C32,SuTEx
Z1551629980,352.2064,C13H10BrN3O2S,"1-(5-bromo-2-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC(Br)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z2737261583,283.3036,C11H13N3O4S,"1-(2,5-dimethoxy-4-methylbenzenesulfonyl)-1H-1,2,4-triazole",COC1=CC(C)=C(C=C1S(=O)(=O)N2C=NC=N2)OC,SuTEx
Z3396257997,345.4161,C17H19N3O3S,"1-[2-methoxy-5-(propan-2-yl)benzenesulfonyl]-5-methyl-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32)C(C)C,SuTEx
Z57705168,307.3002,C13H10FN3O3S,"1-(5-fluoro-2-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(F)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z3681431952,373.4692,C19H23N3O3S,"1-[2-ethoxy-4-methyl-5-(propan-2-yl)benzenesulfonyl]-5-methyl-1H-1,2,3-benzotriazole",CCOC=1C=C(C)C(=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32)C(C)C,SuTEx
Z3681224200,345.4161,C17H19N3O3S,"1-(4-ethoxy-2,5-dimethylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CCOC=1C=C(C)C(=CC1C)S(=O)(=O)N2N=NC3=CC(C)=CC=C32,SuTEx
Z3485389321,351.4637,C17H25N3O3S,"1-[5-tert-butyl-2-(pentyloxy)benzenesulfonyl]-1H-1,2,4-triazole",CCCCCOC1=CC=C(C=C1S(=O)(=O)N2C=NC=N2)C(C)(C)C,SuTEx
Z3484301353,407.0699,C12H6BrCl2N3O2S,"1-(2-bromo-4,5-dichlorobenzenesulfonyl)-1H-1,2,3-benzotriazole",O=S(=O)(C=1C=C(Cl)C(Cl)=CC1Br)N2N=NC=3C=CC=CC32,SuTEx
Z3681224184,382.2324,C14H12BrN3O3S,"1-(4-bromo-3-methoxybenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",COC=1C=C(C=CC1Br)S(=O)(=O)N2N=NC=3C=C(C)C=CC32,SuTEx
Z199511198,287.3369,C14H13N3O2S,"1-(2,4-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC(=C(C)C1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1532943596,382.2324,C14H12BrN3O3S,"1-(5-bromo-2-methoxy-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(C)C(Br)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z3389120476,382.2324,C14H12BrN3O3S,"1-(5-bromo-2-methoxybenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",COC=1C=CC(Br)=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32,SuTEx
Z3681799971,317.3629,C15H15N3O3S,"1-(2-methoxy-5-methylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",COC=1C=CC(C)=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32,SuTEx
Z2235824663,318.1471,C9H8BrN3O3S,"1-(4-bromo-2-methoxybenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=C(Br)C=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z992283030,356.227,C14H11Cl2N3O2S,"1-(2,4-dichloro-3-methylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=CC(Cl)=C(C)C3Cl,SuTEx
Z4218994121,351.808,C15H14ClN3O3S,"5-chloro-1-(2-ethoxy-5-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=CC(C)=CC1S(=O)(=O)N2N=NC=3C=C(Cl)C=CC32,SuTEx
Z4238435801,396.259,C15H14BrN3O3S,"1-(5-bromo-2-ethoxybenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CCOC=1C=CC(Br)=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32,SuTEx
Z1532943537,331.3895,C16H17N3O3S,"1-(2-ethoxy-4,5-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=C(C)C(C)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1532943536,347.3889,C16H17N3O4S,"1-(2,4-diethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=CC(=C(C1)OCC)S(=O)(=O)N2N=NC3=CC=CC=C32,SuTEx
Z2934452094,311.3568,C13H17N3O4S,"1-(2,5-diethoxy-4-methylbenzenesulfonyl)-1H-1,2,4-triazole",CCOC1=CC(C)=C(C=C1S(=O)(=O)N2C=NC=N2)OCC,SuTEx
Z2737261622,309.384,C14H19N3O3S,"1-[2-ethoxy-4-methyl-5-(propan-2-yl)benzenesulfonyl]-1H-1,2,4-triazole",CCOC=1C=C(C)C(=CC1S(=O)(=O)N2C=NC=N2)C(C)C,SuTEx
Z2216302589,287.7227,C10H10ClN3O3S,"1-(5-chloro-2-ethoxybenzenesulfonyl)-1H-1,2,4-triazole",CCOC=1C=CC(Cl)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z199510710,358.1999,C13H9Cl2N3O3S,"1-(3,4-dichloro-2-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C(Cl)=C(Cl)C=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z57705585,337.7814,C14H12ClN3O3S,"1-(5-chloro-2-methoxy-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z2216302598,295.3574,C13H17N3O3S,"1-[2-methoxy-4-methyl-5-(propan-2-yl)benzenesulfonyl]-1H-1,2,4-triazole",COC=1C=C(C)C(=CC1S(=O)(=O)N2C=NC=N2)C(C)C,SuTEx
Z2216314767,332.1737,C10H10BrN3O3S,"1-(5-bromo-2-ethoxybenzenesulfonyl)-1H-1,2,4-triazole",CCOC=1C=CC(Br)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z2216314751,281.3308,C12H15N3O3S,"1-[2-methoxy-5-(propan-2-yl)benzenesulfonyl]-1H-1,2,4-triazole",COC=1C=CC(=CC1S(=O)(=O)N2C=NC=N2)C(C)C,SuTEx
Z2216314726,318.1471,C9H8BrN3O3S,"1-(5-bromo-2-methoxybenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=CC(Br)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z2216314729,253.2776,C10H11N3O3S,"1-(2-methoxy-5-methylbenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=CC(C)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z2216314744,267.3042,C11H13N3O3S,"1-(2-ethoxy-5-methylbenzenesulfonyl)-1H-1,2,4-triazole",CCOC=1C=CC(C)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z2216314719,287.7227,C10H10ClN3O3S,"1-(5-chloro-2-methoxy-4-methylbenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2C=NC=N2,SuTEx
Z2235824665,295.3574,C13H17N3O3S,"1-(2-butoxy-5-methylbenzenesulfonyl)-1H-1,2,4-triazole",CCCCOC1=CC=C(C)C=C1S(=O)(=O)N2C=NC=N2,SuTEx
Z199511054,303.3363,C14H13N3O3S,"1-(4-methoxy-3-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1C)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z8976791436,337.7814,C14H12ClN3O3S,"5-chloro-1-(4-methoxy-3-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1C)S(=O)(=O)N2N=NC=3C=C(Cl)C=CC32,SuTEx
Z8976791435,351.808,C15H14ClN3O3S,"5-chloro-1-(4-methoxy-2,3-dimethylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=C(C)C1C)S(=O)(=O)N2N=NC=3C=C(Cl)C=CC32,SuTEx
Z199511260,303.3363,C14H13N3O3S,"1-(4-ethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=CC(=CC1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z57069952,304.2813,C12H8N4O4S,"1-(4-nitrobenzenesulfonyl)-1H-1,2,3-benzotriazole",[O-][N+](=O)C=1C=CC(=CC1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z2895325974,308.1412,C9H7Cl2N3O3S,"1-(2,5-dichloro-4-methoxybenzenesulfonyl)-1H-1,2,4-triazole",COC=1C=C(Cl)C(=CC1Cl)S(=O)(=O)N2C=NC=N2,SuTEx
Z275365240,315.3901,C16H17N3O2S,"1-(4-tert-butylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CC(C)(C)C=1C=CC(=CC1)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z3223578185,337.7814,C14H12ClN3O3S,"1-(5-chloro-2-methoxybenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",COC=1C=CC(Cl)=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32,SuTEx
Z57151955,224.2397,C8H8N4O2S,"1-(benzenesulfonyl)-1H-1,2,4-triazol-3-amine",NC=1N=CN(N1)S(=O)(=O)C=2C=CC=CC2,SuTEx
Z4449008284,356.227,C14H11Cl2N3O2S,"1-(4,5-dichloro-2-methylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=C(Cl)C(Cl)=CC3C,SuTEx
Z1347692368,387.4958,C20H25N3O3S,"1-(2-butoxy-5-tert-butylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCCCOC=1C=CC(=CC1S(=O)(=O)N2N=NC=3C=CC=CC32)C(C)(C)C,SuTEx
Z992283032,353.395,C18H15N3O3S,"1-[(4-methoxynaphthalen-1-yl)sulfonyl]-5-methyl-1H-1,2,3-benzotriazole",COC=1C=CC(=C2C=CC=CC12)S(=O)(=O)N3N=NC=4C=C(C)C=CC43,SuTEx
Z199510984,333.3623,C15H15N3O4S,"1-(2,5-dimethoxy-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",COC1=CC(C)=C(C=C1S(=O)(=O)N2N=NC=3C=CC=CC32)OC,SuTEx
Z199510672,372.2264,C14H11Cl2N3O3S,"1-(2,5-dichloro-4-ethoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC=1C=C(Cl)C(=CC1Cl)S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z1551429520,393.8877,C18H20ClN3O3S,"1-[5-chloro-4-methyl-2-(pentyloxy)benzenesulfonyl]-1H-1,2,3-benzotriazole",CCCCCOC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2N=NC3=CC=CC=C32,SuTEx
Z1557399928,379.8611,C17H18ClN3O3S,"1-(2-butoxy-5-chloro-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCCCOC=1C=C(C)C(Cl)=CC1S(=O)(=O)N2N=NC=3C=CC=CC32,SuTEx
Z199511238,345.4161,C17H19N3O3S,"1-(3-tert-butyl-4-methoxybenzenesulfonyl)-1H-1,2,3-benzotriazole",COC=1C=CC(=CC1C(C)(C)C)S(=O)(=O)N2N=NC3=CC=CC=C32,SuTEx
Z223119964,306.2643,C10H9F3N4O2S,"1-(4-methylbenzenesulfonyl)-3-(trifluoromethyl)-1H-1,2,4-triazol-5-amine",CC=1C=CC(=CC1)S(=O)(=O)N2N=C(N=C2N)C(F)(F)F,SuTEx
Z56767037,337.2352,C9H6F3N5O4S,"1-(4-nitrobenzenesulfonyl)-3-(trifluoromethyl)-1H-1,2,4-triazol-5-amine",NC1=NC(=NN1S(=O)(=O)C=2C=CC(=CC2)[N+]([O-])=O)C(F)(F)F,SuTEx
Z2350125218,225.2278,C7H7N5O2S,"1-(pyridine-3-sulfonyl)-1H-1,2,4-triazol-3-amine",NC=1N=CN(N1)S(=O)(=O)C=2C=CC=NC2,SuTEx
Z4444806923,560.6042,C26H20N6O5S2,"5-methyl-1-(4-{4-[(5-methyl-1H-1,2,3-benzotriazol-1-yl)sulfonyl]phenoxy}benzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=CC(=CC3)OC=4C=CC(=CC4)S(=O)(=O)N5N=NC=6C=C(C)C=CC65,SuTEx
Z2735398319,329.4167,C17H19N3O2S,"1-(4-tert-butylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=CC(=CC3)C(C)(C)C,SuTEx
Z2511542049,368.8385,C15H17ClN4O3S,"1-[(7-chloro-2-methyl-2,3-dihydro-1-benzofuran-5-yl)sulfonyl]-5-cyclobutyl-1H-1,2,4-triazol-3-amine",CC1CC=2C=C(C=C(Cl)C2O1)S(=O)(=O)N3N=C(N)N=C3C4CCC4,SuTEx
Z4410120797,375.442,C18H21N3O4S,"1-(2,5-diethoxy-4-methylbenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CCOC1=CC(C)=C(C=C1S(=O)(=O)N2N=NC3=CC(C)=CC=C32)OCC,SuTEx
Z4221385318,373.4692,C19H23N3O3S,"1-(5-tert-butyl-2-ethoxybenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CCOC=1C=CC(=CC1S(=O)(=O)N2N=NC=3C=C(C)C=CC32)C(C)(C)C,SuTEx
Z3223577842,318.3079,C13H10N4O4S,"5-methyl-1-(2-nitrobenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=CC=CC3[N+]([O-])=O,SuTEx
Z4410120958,421.0965,C13H8BrCl2N3O2S,"1-(2-bromo-4,5-dichlorobenzenesulfonyl)-5-methyl-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=C(Cl)C(Cl)=CC3Br,SuTEx
Z4444806975,376.6455,C13H8Cl3N3O2S,"5-methyl-1-(2,4,5-trichlorobenzenesulfonyl)-1H-1,2,3-benzotriazole",CC=1C=CC2=C(C1)N=NN2S(=O)(=O)C=3C=C(Cl)C(Cl)=CC3Cl,SuTEx
Z5015141764,361.4155,C17H19N3O4S,"1-(2,5-diethoxy-4-methylbenzenesulfonyl)-1H-1,2,3-benzotriazole",CCOC1=CC(C)=C(C=C1S(=O)(=O)N2N=NC=3C=CC=CC32)OCC,SuTEx
Z1464110544,364.4177,C15H13FN4O2S2,"3-(benzylsulfanyl)-1-(3-fluorobenzenesulfonyl)-1H-1,2,4-triazol-5-amine",NC1=NC(=NN1S(=O)(=O)C=2C=CC=C(F)C2)SCC=3C=CC=CC3,SuTEx
